File,Year,Workplace,Position,CleanedPosition,PlaceLat,PlaceLon,PlaceArea,PlaceCity,FullName,Gender,TotalIncome,ReporterIncome,SpouseIncome,Income1,Income2,Income3,Income4,Income5,Outcome1,Outcome2,Outcome3,RealEstateType1,RealEstateArea1,RealEstateType2,RealEstateArea2,RealEstateType3,RealEstateArea3,RealEstateType4,RealEstateArea4,RealEstateType5,RealEstateArea5,RealEstateType6,RealEstateArea6,RealEstateType7,RealEstateArea7,RealEstateType8,RealEstateArea8,RealEstateType9,RealEstateArea9,RealEstateType10,RealEstateArea10,RealEstateType11,RealEstateArea11,RealEstateType12,RealEstateArea12,RealEstateType13,RealEstateArea13,RealEstateType14,RealEstateArea14,RealEstateType15,RealEstateArea15,RealEstateType16,RealEstateArea16,RealEstateType17,RealEstateArea17,RealEstateType18,RealEstateArea18,RealEstateType19,RealEstateArea19,RealEstateType20,RealEstateArea20,RealEstateType21,RealEstateArea21,RealEstateType22,RealEstateArea22,RealEstateType23,RealEstateArea23,RealEstateType24,RealEstateArea24,RealEstateType25,RealEstateArea25,RealEstateType26,RealEstateArea26,RealEstateType27,RealEstateArea27,RealEstateType28,RealEstateArea28,RealEstateType29,RealEstateArea29,RealEstateType30,RealEstateArea30,RealEstateType31,RealEstateArea31,PropertyType1,PropertyDescription1,PropertyType2,PropertyDescription2,PropertyType3,PropertyDescription3,PropertyType4,PropertyDescription4,PropertyType5,PropertyDescription5,RelativeIncome1,RelativeIncome2,RelativeIncome3,RelativeIncome4,RelativeIncome5,RelativeIncome6,RelativeOutcome1,RelativeOutcome2,RelativeOutcome3,RelativeOutcome4,RelativeRealEstateType1,RelativeRealEstateArea1,RelativeRealEstateType2,RelativeRealEstateArea2,RelativeRealEstateType3,RelativeRealEstateArea3,RelativeRealEstateType4,RelativeRealEstateArea4,RelativeRealEstateType5,RelativeRealEstateArea5,RelativeRealEstateType6,RelativeRealEstateArea6,RelativeRealEstateType7,RelativeRealEstateArea7,RelativeRealEstateType8,RelativeRealEstateArea8,RelativeRealEstateType9,RelativeRealEstateArea9,RelativeRealEstateType10,RelativeRealEstateArea10,RelativeRealEstateType11,RelativeRealEstateArea11,RelativeRealEstateType12,RelativeRealEstateArea12,RelativeRealEstateType13,RelativeRealEstateArea13,RelativeRealEstateType14,RelativeRealEstateArea14,RelativeRealEstateType15,RelativeRealEstateArea15,RelativeRealEstateType16,RelativeRealEstateArea16,RelativeRealEstateType17,RelativeRealEstateArea17,RelativeRealEstateType18,RelativeRealEstateArea18,RelativeRealEstateType19,RelativeRealEstateArea19,RelativeRealEstateType20,RelativeRealEstateArea20,RelativeRealEstateType21,RelativeRealEstateArea21,RelativeRealEstateType22,RelativeRealEstateArea22,RelativeRealEstateType23,RelativeRealEstateArea23,RelativeRealEstateType24,RelativeRealEstateArea24,RelativeRealEstateType25,RelativeRealEstateArea25,RelativeRealEstateType26,RelativeRealEstateArea26,RelativeRealEstateType27,RelativeRealEstateArea27,RelativeRealEstateType28,RelativeRealEstateArea28,RelativeRealEstateType29,RelativeRealEstateArea29,RelativeRealEstateType30,RelativeRealEstateArea30,RelativeRealEstateType31,RelativeRealEstateArea31,RelativeRealEstateType32,RelativeRealEstateArea32,RelativePropertyType1,RelativePropertyDescription1,RelativePropertyType2,RelativePropertyDescription2,RelativePropertyType3,RelativePropertyDescription3,RelativePropertyType4,RelativePropertyDescription4,RelativePropertyType5,RelativePropertyDescription5,RelativePropertyType6,RelativePropertyDescription6,RelativePropertyType7,RelativePropertyDescription7,RelativePropertyType8,RelativePropertyDescription8,RelativePropertyType9,RelativePropertyDescription9,RelativePropertyType10,RelativePropertyDescription10
files/2015-2016/2016071821273811.xlsx,2015,Министерство внутренних дел Кыргызской Республики,Первый заместитель министра,первый заместитель министра,42.8807207,74.6092764,Чуйская область,Бишкек,Касымбаев Нурбай Адиевич,М,1135120.4,861368.4,273752.0,"861 368,4 сом ","","","","","","","",дом (50%),186.24,дом,235.3,дом,195.99,земельный участок (50%),186.24,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",автомобиль,"Хонда-2004, 2V, SHCPO88604Y236093","","","","","","","","",273 752 сом,"","","","","","","","","",дом (50%),186.24,земельный участок (50%),186.24,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
files/2015-2016/201709212356308.xlsx,2016,Аппарат Жогорку Кенеша КР,Заведующий сектором,заведующий сектором,41.20438,74.766098,Чуйская область,Бишкек,Белеков Кемел Абдылдаевич,М,1220608.0,610657.0,609951.0,610 657 с.-по месту основной работы,"","","","","","","",земельный участок,24 сотых,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",609 951 с.-по месту основной работы,"","","","","","","","","",дом,153,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
files/2015-2016/201609192108343.xlsx,2015,Аппарат Президента Кыргызской Республики,Эксперт,эксперт,42.8807207,74.6092764,Чуйская область,Бишкек,Тажиматов Санжарбек Камбарович,М,562026.0,562026.0,0.0,562026.0,дом (получ.в качестве дара),"","","","","","",дом,80.0,многолетние насаждения,20 соток,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",автомобиль,"Opel Astra, 1998г вып.","","","","","","","","",дом (получ.в качестве дара),"","","","","","","","","",дом,80.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
files/2015-2016/201608111542538.xlsx,2015,Московский районный суд,Судья,судья,42.8284766,74.0949834,Чуйская область,Беловодское,Аджибеков Нурлан Нурмамбетович,М,763681.0,763681.0,0.0,763681,"","","","","","","",дом,110,земльный участок,-,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",автомобиль,"Тойота Камри, 2005 г.в","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",автомобиль,"ВАЗ 21099,       1999 г.в","","","","","","","","","","","","","","","","","",""
files/2015-2016/2016081217193015.xlsx,2015,Сокулукский районный суд,Судья,судья,42.857496,74.3025192,Чуйская область,Сокулук,Кузьменко Сергей Иванович,М,922587.0,406587.0,516000.0,406587,"","","","","","","",дом,80,квартира,70,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",автомобиль,Фольксваген Пассат,автомобиль,Ниссан Ихстрейлер,"","","","","","",516000,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",автомобиль,Мазда Примаси,"","","","","","","","","","","","","","","","","",""
files/2015-2016/201709131640517.xlsx,2016,Аппарат Президента КР,Постоянный представитель Президента КР в Конст.палате Верховного суда КР,постоянный представитель президента кр в конст.палате верховного суда кр,41.20438,74.766098,Чуйская область,Бишкек,Касымбеков Нурбек Айтыевич,М,791169.2,791169.2,0.0,"791 169,2 с.-по месту основной работы ","","","","","","","",дом,120,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
files/2015-2016/201608152031494.xlsx,2015,Таласский областной суд,Заместитель председателя,заместитель председателя,42.5317628,72.2304571,Таласская область,Талас,Калиева Клара Джакшылыковна,Ж,1090565.0,1090565.0,0.0,1090565,"","","","","","","",квартира,50,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
files/2015-2016/2017092200123515.xlsx,2016,Аппарат Жогорку Кенеша КР,Заведующий сектором,заведующий сектором,41.20438,74.766098,Чуйская область,Бишкек,Ералиев Нурлан Карымшакович,М,497914.89,497914.89,0.0,"497 914,89 с.-по месту основной работы","","","","","","","",квартира,54,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",автомобиль,"Фольксваген, 1997 г.в., V=1,8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
files/2015-2016/2016111515480415.xlsx,2015,Государственная налоговая служба при Правительстве Кыргызской Республики,Начальник УГНС по г.Сулюкта,начальник угнс,42.8767344,74.594469,Чуйская область,Бишкек,Жусупов Бекажы Ташбаевич,М,349712.0,349712.0,0.0,349 712,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",автомобиль,"ВАЗ 21063, 1986г.вып., V=1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
files/2015-2016/2016081516240611.xlsx,2015,Иссык-Кульский областной суд,Судья,судья,42.643763,77.0646098,Иссык-Кульская область,Чолпон-Ата,Асаналиев Жолдош Асанакунович,М,2844270.0,700350.0,2143920.0,700350,"","","","","","","",земельный участок,1500.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","223 920 (ч/п),         1 920 000 (от продажи дома)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
files/2015-2016/201709212352292.xlsx,2016,Аппарат Жогорку Кенеша КР,Заместитель заведующего отделом,заместитель заведующего отделом,41.20438,74.766098,Чуйская область,Бишкек,Атаянов Кумбек Раматович,М,580484.88,580484.88,0.0,"580 484,88 с.-по месту основной работы","","","","","","","",квартира,"45,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",автомобиль,"Ниссан Алмера Тико, 2001 г.в., V=1769Б","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
files/2015-2016/201708222156209.xlsx,2016,Государственная администрация Жайылского района Чуйской области,Экс-руководитель аппарата,руководитель аппарата,42.8198365,73.8444704,Чуйская область,Жайыл,Оторбаев Бектурган Сейтбекович,М,60000.0,60000.0,0.0,60 000 с.-по месту основной работы ,"","","","","","","",дом,"62,1",земельный участок,"9,18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",автомобиль,Жигули,автомобиль,Фольксваген Пассат,автомобиль,Хонда CRV,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
